130 16770
19 122 570.100225
19 123 392.288403
19 124 305.191653
19 125 145.676008
19 126 287.720516
19 127 238.138503
19 128 357.204866
19 129 123.698937
20 0 249.181459
20 1 157.486518
20 2 117.859921
20 3 152.372745
20 4 368.555250
20 5 290.842944
20 6 522.354195
20 7 69.341774
20 8 537.108494
20 9 186.579219
20 10 386.792511
20 11 395.732018
20 12 160.165105
20 13 180.945866
20 14 358.530348
20 15 284.364736
20 16 259.479259
20 17 62.920419
20 18 339.480106
20 19 88.862671
20 21 74.503295
20 22 93.151221
20 23 348.255017
20 24 526.379180
20 25 481.286538
20 26 312.764118
20 27 283.451015
20 28 382.516740
20 29 139.142033
20 30 276.206276
20 31 546.284845
20 32 16.246898
20 33 285.268029
20 34 149.809615
20 35 548.903170
20 36 78.264299
20 37 299.965840
20 38 197.282408
20 39 97.907071
20 40 223.454822
20 41 162.593800
20 42 377.579193
20 43 133.059563
20 44 319.680678
20 45 85.000948
20 46 95.703703
20 47 527.170717
20 48 276.598185
20 49 147.497574
20 50 192.580341
20 51 497.895997
20 52 242.503509
20 53 191.296636
20 54 173.153726
20 55 511.161176
20 56 539.120551
20 57 274.523006
20 58 153.088244
20 59 202.405064
20 60 413.488211
20 61 252.488759
20 62 465.214075
20 63 531.008183
20 64 479.365778
20 65 309.559696
20 66 162.955401
20 67 479.929698
20 68 553.455338
20 69 461.404760
20 70 189.037015
20 71 332.519119
20 72 419.077098
20 73 463.806164
20 74 470.544127
20 75 364.729341
20 76 475.429970
20 77 175.729807
20 78 327.195226
20 79 100.924761
20 80 420.474991
20 81 578.856722
20 82 150.250921
20 83 551.075747
20 84 260.752182
20 85 604.047355
20 86 395.603024
20 87 554.987930
20 88 425.648442
20 89 232.587600
20 90 391.321215
20 91 344.060454
20 92 76.652102
20 93 452.733786
20 94 342.717399
20 95 152.675568
20 96 479.468679
20 97 482.396153
20 98 439.274987
20 99 306.062162
20 100 640.221339
20 101 298.173253
20 102 469.347517
20 103 360.592616
20 104 244.013031
20 105 243.396518
20 106 385.898372
20 107 72.077331
20 108 400.081435
20 109 446.051397
20 110 656.473618
20 111 221.910398
20 112 533.869093
20 113 98.495937
20 114 240.555823
20 115 325.739812
20 116 185.011866
20 117 114.296645
20 118 574.234596
20 119 240.616692
20 120 112.963355
20 121 151.939839
20 122 655.115193
20 123 450.905640
20 124 240.188181
20 125 80.417092
20 126 362.178291
20 127 255.969549
20 128 414.746743
20 129 167.919166
21 0 301.272321
21 1 192.296845
21 2 190.809846
21 3 127.644226
21 4 434.213582
21 5 218.368770
21 6 552.880411
21 7 142.936871
21 8 492.885499
21 9 130.968305
21 10 450.077206
21 11 364.212480
21 12 131.221426
21 13 125.354229
21 14 352.175679
21 15 348.573419
21 16 273.540234
21 17 128.412273
21 18 343.573790
21 19 106.097520
21 20 74.503295
21 22 32.517970
21 23 336.254934
21 24 535.594619
21 25 518.403153
21 26 319.535472
21 27 357.874200
21 28 371.453761
21 29 210.908871
21 30 285.974868
21 31 544.761101
21 32 65.625376
21 33 303.525583
21 34 150.270141
21 35 544.035156
21 36 7.707537
21 37 264.529739
21 38 258.023302
21 39 23.403941
21 40 281.221216
21 41 101.280246
21 42 394.765662
21 43 70.300924
21 44 381.371526
21 45 121.134454
21 46 21.233644
21 47 538.593219
21 48 216.682935
21 49 196.459914
21 50 122.698773
21 51 449.142612
21 52 180.696205
21 53 198.184943
21 54 99.036361
21 55 471.283300
21 56 497.089987
21 57 215.874167
21 58 221.207488
21 59 131.133111
21 60 469.227522
21 61 323.472935
21 62 484.522888
21 63 579.984665
21 64 440.354073
21 65 372.393133
21 66 121.450087
21 67 493.746384
21 68 602.065628
21 69 490.584210
21 70 247.680483
21 71 268.627312
21 72 369.489678
21 73 413.660519
21 74 420.898315
21 75 423.594824
21 76 456.439855
21 77 221.803093
21 78 306.013637
21 79 133.884401
21 80 394.134566
21 81 541.826705
21 82 224.711410
21 83 546.115945
21 84 325.454671
21 85 650.023151
21 86 364.200257
21 87 599.041916
21 88 424.323131
21 89 298.617902
21 90 322.268143
21 91 295.542315
21 92 47.921228
21 93 446.079149
21 94 324.349589
21 95 110.252069
21 96 511.954918
21 97 489.919700
21 98 385.325030
21 99 304.294839
21 100 608.888482
21 101 228.067501
21 102 443.620436
21 103 384.129209
21 104 313.378497
21 105 198.120102
21 106 411.961110
21 107 145.562926
21 108 458.377740
21 109 451.552588
21 110 628.970376
21 111 292.189321
21 112 531.998058
21 113 172.914677
21 114 314.688174
21 115 312.829649
21 116 254.941740
21 117 136.533928
21 118 563.113064
21 119 174.101925
21 120 166.236925
21 121 81.125620
21 122 626.935798
21 123 497.212875
21 124 306.628533
21 125 152.764779
21 126 393.365296
21 127 322.088213
21 128 461.784016
21 129 220.375540
22 0 331.159140
22 1 224.107244
22 2 210.917307
22 3 156.784747
22 4 459.960907
22 5 198.659380
22 6 585.369515
22 7 162.309296
22 8 510.733796
22 9 99.565055
22 10 476.934018
22 11 387.851021
22 12 100.531281
22 13 93.893414
22 14 382.079733
22 15 374.891432
22 16 305.864909
22 17 152.929465
22 18 374.954385
22 19 138.306599
22 20 93.151221
22 21 32.517970
22 23 365.205701
22 24 567.175450
22 25 550.605035
22 26 351.253815
22 27 374.071628
22 28 400.415078
22 29 220.353790
22 30 318.025750
22 31 574.931916
22 32 80.028763
22 33 335.966472
22 34 182.334874
22 35 573.644941
22 36 37.761467
22 37 287.772512
22 38 285.429905
22 39 31.002685
22 40 309.644313
22 41 116.459546
22 42 427.083691
22 43 87.487386
22 44 408.765149
22 45 151.973718
22 46 28.993968
22 47 570.381695
22 48 228.160799
22 49 226.427077
22 50 127.138011
22 51 464.981517
22 52 191.593250
22 53 230.351981
22 54 85.777359
22 55 491.151381
22 56 515.912795
22 57 228.304215
22 58 226.733722
22 59 132.824195
22 60 498.595281
22 61 345.610426
22 62 516.876399
22 63 610.882255
22 64 460.739533
22 65 371.542637
22 66 89.105101
22 67 525.771711
22 68 633.039295
22 69 523.086320
22 70 275.708151
22 71 275.891995
22 72 385.428243
22 73 428.975238
22 74 436.435108
22 75 452.015726
22 76 483.262231
22 77 213.725804
22 78 333.111676
22 79 165.322082
22 80 419.222152
22 81 562.552380
22 82 241.157256
22 83 575.705422
22 84 326.504400
22 85 681.419775
22 86 387.877982
22 87 630.655822
22 88 454.780011
22 89 301.062545
22 90 323.419042
22 91 312.776285
22 92 80.186956
22 93 475.601321
22 94 351.996283
22 95 77.933558
22 96 544.383170
22 97 521.380061
22 98 398.660284
22 99 335.103248
22 100 631.511553
22 101 205.051879
22 102 468.639993
22 103 416.636928
22 104 336.795283
22 105 218.586890
22 106 444.478993
22 107 165.080709
22 108 487.019503
22 109 482.848386
22 110 652.821301
22 111 314.904895
22 112 562.135962
22 113 190.055865
22 114 332.271476
22 115 341.737120
22 116 277.883631
22 117 168.803448
22 118 591.462693
22 119 180.739181
22 120 164.218198
22 121 59.827529
22 122 650.573411
22 123 528.457426
22 124 309.316239
22 125 164.382242
22 126 425.790469
22 127 347.454212
22 128 492.885114
22 129 249.821104
23 0 284.805804
23 1 229.868711
23 2 368.480905
23 3 208.648244
23 4 434.450266
23 5 438.675742
23 6 315.273494
23 7 358.034103
23 8 262.300965
23 9 443.047532
23 10 426.583826
23 11 105.847894
23 12 465.568966
23 13 438.684765
23 14 29.706414
23 15 372.298745
23 16 130.331310
23 17 325.091301
23 18 73.961041
23 19 260.014937
23 20 348.255017
23 21 336.254934
23 22 365.205701
23 24 225.010740
23 25 319.059124
23 26 86.991777
23 27 493.971759
23 28 35.212209
23 29 442.435256
23 30 109.588571
23 31 212.945110
23 32 358.065734
23 33 137.731996
23 34 198.518367
23 35 209.156984
23 36 329.206708
23 37 119.587948
23 38 316.660578
23 39 335.724110
23 40 307.624550
23 41 269.236133
23 42 149.188951
23 43 286.423674
23 44 372.802771
23 45 272.801818
23 46 337.141771
23 47 233.745065
23 48 238.626158
23 49 268.423993
23 50 297.492502
23 51 255.612979
23 52 250.336794
23 53 162.803320
23 54 358.194131
23 55 221.942439
23 56 253.983463
23 57 231.797412
23 58 468.329474
23 59 306.741769
23 60 387.826618
23 61 413.038046
23 62 215.648457
23 63 428.196456
23 64 193.560341
23 65 621.017873
23 66 450.392675
23 67 202.693969
23 68 443.772404
23 69 261.757098
23 70 304.578573
23 71 272.615224
23 72 211.676527
23 73 240.493906
23 74 241.927013
23 75 378.729565
23 76 129.968045
23 77 520.605743
23 78 48.957370
23 79 259.085879
23 80 99.004010
23 81 268.719297
23 82 409.158268
23 83 211.157216
23 84 571.152059
23 85 469.037606
23 86 105.237924
23 87 416.653987
23 88 99.596297
23 89 542.018161
23 90 342.003349
23 91 180.071480
23 92 291.386398
23 93 111.303657
23 94 30.767113
23 95 439.862510
23 96 292.378638
23 97 179.765416
23 98 249.048551
23 99 58.138415
23 100 309.679267
23 101 465.584824
23 102 137.199980
23 103 173.475595
23 104 392.677319
23 105 181.127529
23 106 198.037312
23 107 357.930684
23 108 397.114564
23 109 141.231784
23 110 317.893098
23 111 389.545315
23 112 200.085527
23 113 380.749958
23 114 452.647463
23 115 23.473331
23 116 369.527374
23 117 240.045772
23 118 227.272208
23 119 276.367698
23 120 456.906819
23 121 374.252984
23 122 317.721853
23 123 351.467352
23 124 547.211600
23 125 399.376525
23 126 213.335447
23 127 372.287393
23 128 331.835228
23 129 277.461969
24 0 354.110982
24 1 374.874683
24 2 502.503454
24 3 413.787898
24 4 443.133919
24 5 662.748333
24 6 158.819945
24 7 511.641237
24 8 387.955813
24 9 654.762557
24 10 421.177681
24 11 291.120639
24 12 666.707464
24 13 649.920438
24 14 198.285829
24 15 420.696068
24 16 266.903481
24 17 483.953649
24 18 192.440397
24 19 440.091296
24 20 526.379180
24 21 535.594619
24 22 567.175450
24 23 225.010740
24 25 205.765246
24 26 216.143764
24 27 570.792442
24 28 196.750544
24 29 580.726662
24 30 251.065015
24 31 79.037293
24 32 539.699161
24 33 242.571127
24 34 385.745262
24 35 103.044807
24 36 529.519793
24 37 343.646558
24 38 413.339704
24 39 540.482325
24 40 390.276681
24 41 486.021532
24 42 153.402017
24 43 498.165330
24 44 399.318183
24 45 441.848256
24 46 541.377628
24 47 16.023485
24 48 463.293640
24 49 401.861273
24 50 518.513608
24 51 411.675434
24 52 475.097756
24 53 338.657420
24 54 575.204564
24 55 347.126939
24 56 371.383727
24 57 456.525355
24 58 609.085847
24 59 528.631411
24 60 353.035182
24 61 485.978190
24 62 89.273556
24 63 318.351271
24 64 334.937300
24 65 741.703277
24 66 655.787566
24 67 54.492100
24 68 323.671481
24 69 149.993515
24 70 407.002296
24 71 493.098038
24 72 402.222376
24 73 413.799177
24 74 411.516202
24 75 376.385088
24 76 199.679349
24 77 681.453849
24 78 272.939929
24 79 425.982305
24 80 255.621920
24 81 346.552354
24 82 533.449746
24 83 104.236184
24 84 695.866605
24 85 322.961496
24 86 290.501284
24 87 282.237554
24 88 125.836833
24 89 669.288267
24 90 557.744483
24 91 394.997675
24 92 487.869534
24 93 132.380552
24 94 252.296997
24 95 644.753925
24 96 170.776673
24 97 46.423874
24 98 437.536736
24 99 234.428663
24 100 330.769073
24 101 689.097478
24 102 244.122964
24 103 181.679123
24 104 466.938275
24 105 405.472265
24 106 170.369698
24 107 510.471425
24 108 374.505677
24 109 85.974407
24 110 311.085334
24 111 475.291451
24 112 79.278700
24 113 524.074568
24 114 540.861728
24 115 245.236373
24 116 472.296232
24 117 412.283207
24 118 154.692451
24 119 501.010668
24 120 620.602954
24 121 587.067782
24 122 315.289542
24 123 276.720795
24 124 672.201941
24 125 554.037690
24 126 206.102893
24 127 437.339312
24 128 281.930056
24 129 396.713064
25 0 243.886958
25 1 327.132432
25 2 413.526256
25 3 424.578336
25 4 264.898283
25 5 698.114562
25 6 63.874955
25 7 440.957981
25 8 555.022942
25 9 648.999934
25 10 237.437246
25 11 419.441556
25 12 639.707178
25 13 643.460780
25 14 290.580415
25 15 273.824613
25 16 263.501577
25 17 423.609357
25 18 248.405149
25 19 412.318302
25 20 481.286538
25 21 518.403153
25 22 550.605035
25 23 319.059124
25 24 205.765246
25 26 250.630980
25 27 423.474855
25 28 311.077168
25 29 484.834117
25 30 263.333989
25 31 283.233184
25 32 497.165161
25 33 231.312291
25 34 379.255004
25 35 305.899810
25 36 514.612628
25 37 426.050645
25 38 308.728193
25 39 531.603056
25 40 279.720241
25 41 507.626957
25 42 170.190937
25 43 507.269142
25 44 240.335523
25 45 401.028043
25 46 531.496664
25 47 191.474595
25 48 531.662922
25 49 334.536211
25 50 548.832240
25 51 563.920118
25 52 529.183621
25 53 334.465019
25 54 588.421176
25 55 512.275722
25 56 541.330391
25 57 524.724464
25 58 512.431621
25 59 561.264116
25 60 162.167537
25 61 346.397654
25 62 128.410231
25 63 117.057908
25 64 491.582408
25 65 615.527463
25 66 637.207558
25 67 164.931868
25 68 128.035701
25 69 62.748356
25 70 309.262425
25 71 578.398148
25 72 530.057599
25 73 555.097381
25 74 555.291044
25 75 201.572500
25 76 368.166908
25 77 599.051410
25 78 363.372293
25 79 386.383833
25 80 396.547692
25 81 530.172048
25 82 430.404294
25 83 307.423971
25 84 576.356150
25 85 150.546518
25 86 418.785470
25 87 97.625846
25 88 256.731121
25 89 554.163432
25 90 652.263492
25 91 495.623695
25 92 472.916766
25 93 289.490185
25 94 349.341385
25 95 626.110041
25 96 35.217418
25 97 206.094082
25 98 567.487144
25 99 287.066446
25 100 528.789358
25 101 719.298109
25 102 406.680595
25 103 154.175115
25 104 331.570840
25 105 462.715963
25 106 124.878242
25 107 438.853078
25 108 187.276493
25 109 216.320782
25 110 513.230933
25 111 347.831264
25 112 280.549375
25 113 440.832131
25 114 405.690418
25 115 327.105230
25 116 359.929035
25 117 381.872823
25 118 357.921931
25 119 551.618283
25 120 546.987269
25 121 589.128446
25 122 516.924272
25 123 76.963564
25 124 554.775845
25 125 478.262814
25 126 128.458037
25 127 300.189975
25 128 97.558248
25 129 317.425388
26 0 201.610699
26 1 170.033600
26 2 307.616655
26 3 200.013912
26 4 347.770708
26 5 462.669120
26 6 260.525704
26 7 306.768887
26 8 349.260994
26 9 440.685855
26 10 339.593932
26 11 191.843759
26 12 450.589413
26 13 435.686647
26 14 71.014949
26 15 288.139328
26 16 57.679815
26 17 276.244451
26 18 28.152148
26 19 225.094955
26 20 312.764118
26 21 319.535472
26 22 351.253815
26 23 86.991777
26 24 216.143764
26 25 250.630980
26 27 416.839485
26 28 102.853972
26 29 384.883130
26 30 37.336184
26 31 234.899582
26 32 325.361828
26 33 52.497590
26 34 169.603880
26 35 240.190435
26 36 313.546061
26 37 176.040463
26 38 240.726356
26 39 325.078697
26 40 227.810240
26 41 277.151891
26 42 86.061690
26 43 285.570444
26 44 286.583934
26 45 229.592436
26 46 325.871124
26 47 219.142493
26 48 282.313709
26 49 204.297842
26 50 313.919853
26 51 341.480756
26 52 283.334891
26 53 122.791752
26 54 364.942159
26 55 308.682473
26 56 340.671272
26 57 275.327827
26 58 412.292293
26 59 325.309601
26 60 302.185396
26 61 333.738817
26 62 172.636365
26 63 352.442800
26 64 280.543014
26 65 558.385598
26 66 440.063161
26 67 175.490567
26 68 369.744112
26 69 200.591139
26 70 229.930850
26 71 327.774366
26 72 291.823934
26 73 324.205631
26 74 326.270174
26 75 291.750338
26 76 200.935081
26 77 475.503766
26 78 119.274333
26 79 214.059231
26 80 185.185460
26 81 352.353516
26 82 345.050713
26 83 242.415296
26 84 509.550578
26 85 400.839178
26 86 191.259491
26 87 347.342018
26 88 116.435897
26 89 481.098485
26 90 401.722852
26 91 247.576872
26 92 271.759263
26 93 150.150200
26 94 111.292393
26 95 428.983905
26 96 229.347212
26 97 170.820337
26 98 328.615350
26 99 37.293780
26 100 385.888573
26 101 486.830602
26 102 218.637650
26 103 97.026679
26 104 313.251509
26 105 214.685965
26 106 125.755745
26 107 306.070590
26 108 310.605833
26 109 133.457042
26 110 388.876728
26 111 312.683626
26 112 222.830824
26 113 324.516681
26 114 377.643919
26 115 84.061133
26 116 296.931592
26 117 198.542286
26 118 273.195477
26 119 307.355497
26 120 412.866104
26 121 373.955320
26 122 389.622435
26 123 272.076611
26 124 485.453394
26 125 349.399284
26 126 132.558874
26 127 290.648199
26 128 249.321943
26 129 207.619580
27 0 220.965657
27 1 274.795827
27 2 169.923759
27 3 383.666585
27 4 177.284438
27 5 572.680041
27 6 484.905571
27 7 215.473485
27 8 742.139660
27 9 454.282346
27 10 208.154261
27 11 582.173556
27 12 403.686373
27 13 449.211132
27 14 486.558065
27 15 152.258481
27 16 364.190534
27 17 237.788305
27 18 442.771129
27 19 306.555067
27 20 283.451015
27 21 357.874200
27 22 374.071628
27 23 493.971759
27 24 570.792442
27 25 423.474855
27 26 416.839485
27 28 518.158757
27 29 163.408622
27 30 385.618819
27 31 624.586441
27 32 294.471201
27 33 365.523620
27 34 345.050189
27 35 637.868959
27 36 361.112632
27 37 510.045508
27 38 177.311205
27 39 381.255322
27 40 189.596739
27 41 432.686410
27 42 427.226516
27 43 407.581903
27 44 183.142218
27 45 279.066067
27 46 379.102922
27 47 563.540305
27 48 534.744573
27 49 235.514420
27 50 469.745956
27 51 717.088119
27 52 506.148992
27 53 349.591777
27 54 456.571673
27 55 706.648837
27 56 738.211875
27 57 530.714372
27 58 173.757586
27 59 480.959148
27 60 277.221708
27 61 85.374774
27 62 484.439065
27 63 405.383393
27 64 675.288622
27 65 199.595159
27 66 419.765521
27 67 516.301455
27 68 425.947925
27 69 442.597946
27 70 189.592543
27 71 594.474607
27 72 645.736209
27 73 688.606695
27 74 693.694505
27 75 225.937483
27 76 617.608151
27 77 259.341262
27 78 500.547221
27 79 281.543392
27 80 590.383440
27 81 761.479988
27 82 133.218245
27 83 640.051871
27 84 171.974679
27 85 482.391432
27 86 581.776346
27 87 450.081370
27 88 523.822669
27 89 160.817030
27 90 661.701009
27 91 574.975396
27 92 345.756524
27 93 562.097639
27 94 505.920136
27 95 412.533335
27 96 442.513553
27 97 540.467272
27 98 674.579051
27 99 436.192409
27 100 802.068634
27 101 577.159648
27 102 631.150947
27 103 393.044141
27 104 105.364436
27 105 481.168621
27 106 400.446267
27 107 212.994262
27 108 251.983755
27 109 518.133956
27 110 805.669884
27 111 104.460186
27 112 615.087147
27 113 184.964256
27 114 45.858230
27 115 479.207254
27 116 128.698597
27 117 299.883460
27 118 680.196881
27 119 511.294358
27 120 245.886406
27 121 433.865392
27 122 806.459541
27 123 356.378894
27 124 157.192381
27 125 211.148628
27 126 364.690786
27 127 133.564360
27 128 326.804403
27 129 219.652343
28 0 304.450677
28 1 259.453925
28 2 398.582204
28 3 243.855948
28 4 448.359894
28 5 470.211165
28 6 300.503761
28 7 390.194696
28 8 253.281778
28 9 477.801554
28 10 438.256914
28 11 108.540447
28 12 500.768914
28 13 473.483316
28 14 31.861171
28 15 390.925658
28 16 154.274983
28 17 357.553042
28 18 81.308077
28 19 294.024072
28 20 382.516740
28 21 371.453761
28 22 400.415078
28 23 35.212209
28 24 196.750544
28 25 311.077168
28 26 102.853972
28 27 518.158757
28 29 473.543541
28 30 132.666993
28 31 178.861375
28 32 392.589017
28 33 155.350974
28 34 232.707332
28 35 174.234931
28 36 364.412804
28 37 147.376010
28 38 341.186539
28 39 370.909959
28 40 329.914893
28 41 303.668898
28 42 145.092478
28 43 321.367174
28 44 388.190874
28 45 305.881021
28 46 372.335508
28 47 206.802683
28 48 267.162846
28 49 297.167646
28 50 330.884641
28 51 254.270030
28 52 281.344896
28 53 195.217694
28 54 392.406781
28 55 211.318780
28 56 242.782877
28 57 260.485309
28 58 499.827727
28 59 339.792120
28 60 394.210189
28 61 435.816691
28 62 198.739281
28 63 423.726017
28 64 185.841955
28 65 651.114102
28 66 485.506273
28 67 180.639942
28 68 437.937120
28 69 251.134323
28 70 329.684605
28 71 296.737055
28 72 220.700886
28 73 244.020355
28 74 244.294954
28 75 389.880483
28 76 100.223427
28 77 554.090452
28 78 77.430765
28 79 291.818748
28 80 88.424902
28 81 250.105513
28 82 438.480789
28 83 176.211614
28 84 601.473332
28 85 459.296764
28 86 107.881554
28 87 407.998993
28 88 71.272826
28 89 572.480719
28 90 363.314205
28 91 200.186321
28 92 326.491082
28 93 76.740413
28 94 56.264056
28 95 474.996958
28 96 281.973399
28 97 153.039229
28 98 257.978600
28 99 83.801493
28 100 283.910484
28 101 497.522092
28 102 116.053814
28 103 174.699752
28 104 415.350225
28 105 213.041163
28 106 195.535189
28 107 389.981517
28 108 405.586018
28 109 116.509797
28 110 289.209904
28 111 413.749914
28 112 166.037491
28 113 411.992714
28 114 477.916488
28 115 58.677991
28 116 395.741053
28 117 273.153574
28 118 192.298731
28 119 307.518741
28 120 490.438178
28 121 408.982176
28 122 289.483335
28 123 350.628990
28 124 577.458712
28 125 431.886647
28 126 216.145864
28 127 393.330499
28 128 334.242852
28 129 304.411020
29 0 242.062304
29 1 215.310241
29 2 78.322782
29 3 276.159355
29 4 299.005432
29 5 416.454847
29 6 537.652320
29 7 88.507044
29 8 660.227028
29 9 292.671221
29 10 324.942503
29 11 509.360085
29 12 240.305804
29 13 287.789798
29 14 444.962809
29 15 230.224735
29 16 327.207623
29 17 121.952496
29 18 413.033973
29 19 197.909770
29 20 139.142033
29 21 210.908871
29 22 220.353790
29 23 442.435256
29 24 580.726662
29 25 484.834117
29 26 384.883130
29 27 163.408622
29 28 473.543541
29 30 348.027238
29 31 616.831407
29 32 145.312304
29 33 342.894359
29 34 254.350764
29 35 624.329956
29 36 215.865689
29 37 420.707365
29 38 176.792741
29 39 233.826455
29 40 205.325651
29 41 301.180524
29 42 427.389787
29 43 272.091513
29 44 270.270124
29 45 175.951995
29 46 231.374259
29 47 577.788747
29 48 413.601688
29 49 181.204242
29 50 331.591389
29 51 625.482726
29 52 380.459505
29 53 280.163419
29 54 305.731803
29 55 630.476389
29 56 660.126364
29 57 411.024014
29 58 28.468344
29 59 341.133217
29 60 374.406275
29 61 169.663561
29 62 505.208630
29 63 503.537587
29 64 598.378598
29 65 180.844450
29 66 256.989233
29 67 528.745329
29 68 525.893877
29 69 482.877755
29 70 178.660909
29 71 470.656265
29 72 548.283309
29 73 592.898400
29 74 599.163842
29 75 320.086955
29 76 572.386130
29 77 116.812852
29 78 433.051351
29 79 186.705700
29 80 527.844599
29 81 694.219781
29 82 55.428076
29 83 626.564441
29 84 130.509728
29 85 581.042902
29 86 509.117676
29 87 538.683861
29 88 501.184240
29 89 101.092504
29 90 530.456993
29 91 473.677958
29 92 213.451959
29 93 534.442278
29 94 444.639703
29 95 250.202835
29 96 493.065243
29 97 541.524454
29 98 571.442590
29 99 390.555976
29 100 748.317372
29 101 418.324627
29 102 574.506233
29 103 400.696442
29 104 172.579219
29 105 373.498503
29 106 419.022088
29 107 87.707707
29 108 354.175966
29 109 510.263849
29 110 759.737188
29 111 149.828705
29 112 605.385005
29 113 61.728619
29 114 130.253726
29 115 422.457815
29 116 126.514951
29 117 207.060981
29 118 657.818781
29 119 379.622865
29 120 83.943469
29 121 279.600496
29 122 759.225033
29 123 434.814476
29 124 107.383053
29 125 58.725352
29 126 387.473772
29 127 198.541710
29 128 399.473177
29 129 184.015669
30 0 175.511923
30 1 132.924833
30 2 271.043152
30 3 170.625246
30 4 328.691443
30 5 439.208726
30 6 281.117449
30 7 269.453714
30 8 368.986127
30 9 409.532323
30 10 323.503086
30 11 208.474136
30 12 416.610585
30 13 404.406335
30 14 101.351521
30 15 263.221128
30 16 21.715841
30 17 238.914884
30 18 65.325109
30 19 189.109739
30 20 276.206276
30 21 285.974868
30 22 318.025750
30 23 109.588571
30 24 251.065015
30 25 263.333989
30 26 37.336184
30 27 385.618819
30 28 132.666993
30 29 348.027238
30 31 272.197670
30 32 289.079369
30 33 35.960574
30 34 135.709083
30 35 277.482381
30 36 280.264289
30 37 173.728856
30 38 208.534377
30 39 292.818000
30 40 198.193114
30 41 250.780943
30 42 110.870501
30 43 256.381592
30 44 265.955916
30 45 192.612649
30 46 293.456664
30 47 253.092054
30 48 269.366555
30 49 167.924749
30 50 289.641033
30 51 355.994327
30 52 265.858120
30 53 87.924522
30 54 336.876526
30 55 329.824606
30 56 361.906800
30 57 262.502438
30 58 375.320183
30 59 301.567156
30 60 293.759188
30 61 303.841025
30 62 200.506086
30 63 357.489552
30 64 300.249698
30 65 522.420333
30 66 407.074344
30 67 207.771771
30 68 376.173380
30 69 219.329280
30 70 197.033600
30 71 319.183329
30 72 299.748155
30 73 335.475159
30 74 338.361085
30 75 276.882437
30 76 232.615878
30 77 438.175597
30 78 129.350913
30 79 176.999474
30 80 208.227853
30 81 378.299482
30 82 309.101775
30 83 279.705594
30 84 473.366170
30 85 411.531706
30 86 207.949290
30 87 357.802589
30 88 153.637191
30 89 444.778946
30 90 394.381013
30 91 247.626575
30 92 238.062578
30 93 186.499806
30 94 127.306199
30 95 395.933096
30 96 246.139865
30 97 206.407909
30 98 335.486330
30 99 51.499391
30 100 416.503962
30 101 462.248521
30 102 246.081856
30 103 110.440973
30 104 283.427667
30 105 199.843627
30 106 140.502178
30 107 268.769152
30 108 299.167120
30 109 169.867111
30 110 421.444090
30 111 281.174815
30 112 260.153443
30 113 287.464525
30 114 345.253301
30 115 98.999199
30 116 263.323116
30 117 161.910521
30 118 309.811580
30 119 288.523559
30 120 375.573795
30 121 343.823130
30 122 421.893742
30 123 274.401680
30 124 449.272390
30 125 312.076094
30 126 137.695903
30 127 262.700174
30 128 247.835552
30 129 172.686928
31 0 404.190757
31 1 403.879248
31 2 538.732282
31 3 418.318079
31 4 509.270242
31 5 647.275734
31 6 237.856434
31 7 541.241988
31 8 322.252348
31 9 655.694286
31 10 489.375826
31 11 250.960929
31 12 675.453281
31 13 651.250738
31 14 192.981252
31 15 478.141707
31 16 291.535655
31 17 511.082539
31 18 207.329994
31 19 457.740407
31 20 546.284845
31 21 544.761101
31 22 574.931916
31 23 212.945110
31 24 79.037293
31 25 283.233184
31 26 234.899582
31 27 624.586441
31 28 178.861375
31 29 616.831407
31 30 272.197670
31 32 558.160319
31 33 273.980154
31 34 398.979652
31 35 24.549231
31 36 538.059263
31 37 322.447947
31 38 458.454440
31 39 546.281962
31 40 438.371994
31 41 482.177330
31 42 197.465201
31 43 498.743470
31 44 460.917296
31 45 464.139354
31 46 547.527371
31 47 94.748477
31 48 440.930055
31 49 435.660079
31 50 509.700206
31 51 352.509062
31 52 458.323766
31 53 355.009584
31 54 571.117557
31 55 283.534148
31 56 304.678821
31 57 434.561815
31 58 644.717100
31 59 518.467130
31 60 424.490587
31 61 539.215439
31 62 159.904988
31 63 397.010052
31 64 276.296971
31 65 785.296015
31 66 661.614301
31 67 121.650518
31 68 402.655507
31 69 224.937862
31 70 450.304449
31 71 462.037471
31 72 355.288055
31 73 359.861509
31 74 356.456403
31 75 442.989519
31 76 143.562060
31 77 710.338397
31 78 255.193363
31 79 448.743365
31 80 211.623615
31 81 273.776066
31 82 573.375462
31 83 25.440984
31 84 737.776719
31 85 401.429296
31 86 250.418455
31 87 361.265031
31 88 120.906259
31 89 710.113217
31 90 520.530927
31 91 361.547287
31 92 498.243590
31 93 102.259497
31 94 233.975039
31 95 650.900534
31 96 248.046251
31 97 86.370640
31 98 388.193527
31 99 241.356392
31 100 252.420382
31 101 675.056903
31 102 187.566136
31 103 231.707213
31 104 519.421686
31 105 391.173818
31 106 228.720398
31 107 540.443136
31 108 444.554427
31 109 107.640048
31 110 232.050845
31 111 525.036299
31 112 12.867522
31 113 557.567770
31 114 591.264145
31 115 235.998970
31 116 517.348512
31 117 432.576932
31 118 75.657292
31 119 484.547297
31 120 647.765257
31 121 586.963771
31 122 236.280445
31 123 351.802205
31 124 713.786916
31 125 583.918778
31 126 264.116931
31 127 491.341048
31 128 353.674769
