280 78120
26 199 132.966161
26 200 140.456399
26 201 139.713994
26 202 136.000000
26 203 133.146536
26 204 131.209756
26 205 130.230565
26 206 138.621788
26 207 132.966161
26 208 138.852440
26 209 144.277510
26 210 149.933319
26 211 144.499135
26 212 150.572242
26 213 155.794737
26 214 161.839427
26 215 156.818366
26 216 163.217646
26 217 168.047612
26 218 174.401835
26 219 169.752761
26 220 176.408617
26 221 180.886705
26 222 190.536086
26 223 189.694491
26 224 183.869519
26 225 178.213355
26 226 172.742583
26 227 167.475371
26 228 162.431524
26 229 157.632484
26 230 170.880075
26 231 175.316856
26 232 180.000000
26 233 184.910789
26 234 191.206694
26 235 186.461792
26 236 181.945047
26 237 177.673859
26 238 173.666347
26 239 169.941166
26 240 166.517266
26 241 167.140659
26 242 159.699718
26 243 159.248234
26 244 162.825059
26 245 166.709328
26 246 153.883072
26 247 141.364776
26 248 137.927517
26 249 148.862353
26 250 153.101274
26 251 133.686200
26 252 127.561750
26 253 122.441823
26 254 128.809938
26 255 124.257797
26 256 117.643529
26 257 113.207774
26 258 109.178753
26 259 105.603030
26 260 98.386991
26 261 95.414884
26 262 93.722996
26 263 93.380940
26 264 94.403390
26 265 89.888820
26 266 83.234608
26 267 76.837491
26 268 70.767224
26 269 65.115282
26 270 68.352030
26 271 75.894664
26 272 83.522452
26 273 91.214034
26 274 98.954535
26 275 106.733313
26 276 117.388245
26 277 127.812362
26 278 134.104437
26 279 152.315462
27 0 165.215011
27 1 168.807583
27 2 150.372870
27 3 134.937022
27 4 132.544332
27 5 122.588743
27 6 112.000000
27 7 104.000000
27 8 104.307238
27 9 96.000000
27 10 88.000000
27 11 80.000000
27 12 72.000000
27 13 64.000000
27 14 72.443081
27 15 68.352030
27 16 53.665631
27 17 46.647615
27 18 40.000000
27 19 33.941125
27 20 28.844410
27 21 24.000000
27 22 40.000000
27 23 48.000000
27 24 32.000000
27 25 16.000000
27 26 8.000000
27 28 11.313708
27 29 25.612497
27 30 21.540659
27 31 20.000000
27 32 34.234486
27 33 45.607017
27 34 61.188234
27 35 60.133186
27 36 68.000000
27 37 68.468971
27 38 69.856997
27 39 72.111026
27 40 75.153177
27 41 78.892332
27 42 83.234608
27 43 96.747093
27 44 93.037627
27 45 89.888820
27 46 87.361319
27 47 85.510233
27 48 84.380092
27 49 84.000000
27 50 92.000000
27 51 92.347171
27 52 93.380940
27 53 95.078915
27 54 97.406365
27 55 100.319490
27 56 103.768974
27 57 107.703296
27 58 100.955436
27 59 88.090862
27 60 93.380940
27 61 103.324731
27 62 109.343495
27 63 116.824655
27 64 121.918005
27 65 128.062485
27 66 129.799846
27 67 123.547562
27 68 130.598622
27 69 136.528385
27 70 140.911320
27 71 145.602198
27 72 150.572242
27 73 155.794737
27 74 161.245155
27 75 155.589203
27 76 166.901168
27 77 172.742583
27 78 159.298462
27 79 157.632484
27 80 151.208465
27 81 144.941367
27 82 138.852440
27 83 132.966161
27 84 127.310644
27 85 120.216471
27 86 127.561750
27 87 135.247921
27 88 144.844744
27 89 149.251466
27 90 156.064089
27 91 162.984662
27 92 170.880075
27 93 175.316856
27 94 180.000000
27 95 186.461792
27 96 181.945047
27 97 177.673859
27 98 177.098842
27 99 173.850510
27 100 166.517266
27 101 159.248234
27 102 152.052622
27 103 144.941367
27 104 141.364776
27 105 138.159328
27 106 130.782262
27 107 137.927517
27 108 140.356688
27 109 131.026715
27 110 124.257797
27 111 130.430058
27 112 122.441823
27 113 117.643529
27 114 111.211510
27 115 114.769334
27 116 104.995238
27 117 99.035347
27 118 74.726167
27 119 67.052218
27 120 59.464275
27 121 52.000000
27 122 44.721360
27 123 37.735925
27 124 31.240999
27 125 25.298221
27 126 24.000000
27 127 25.298221
27 128 32.984845
27 129 35.777088
27 130 40.000000
27 131 45.254834
27 132 51.224994
27 133 65.115282
27 134 70.767224
27 135 76.837491
27 136 83.234608
27 137 89.888820
27 138 96.747093
27 139 100.955436
27 140 107.703296
27 141 114.612390
27 142 121.655251
27 143 128.809938
27 144 125.538839
27 145 118.186294
27 146 110.923397
27 147 103.768974
27 148 96.664368
27 149 87.361319
27 150 84.000000
27 151 76.000000
27 152 60.000000
27 153 44.000000
27 154 52.000000
27 155 68.000000
27 156 82.462113
27 157 90.244113
27 158 98.061205
27 159 105.905618
27 160 121.655251
27 161 129.553078
27 162 137.462722
27 163 145.382255
27 164 153.310143
27 165 163.168624
27 166 165.939748
27 167 168.237927
27 168 159.699718
27 169 153.101274
27 170 150.572242
27 171 150.572242
27 172 135.351395
27 173 125.283678
27 174 113.771701
27 175 100.000000
27 176 92.000000
27 177 88.362888
27 178 105.223572
27 179 108.295891
27 180 108.000000
27 181 116.000000
27 182 124.000000
27 183 132.000000
27 184 140.000000
27 185 148.216059
27 186 148.000000
27 187 160.049992
27 188 160.049992
27 189 160.449369
27 190 161.789987
27 191 164.450600
27 192 147.512711
27 193 155.589203
27 194 158.240324
27 195 150.784615
27 196 148.000000
27 197 140.456399
27 198 132.966161
27 199 136.058811
27 200 143.387587
27 201 143.108351
27 202 139.942845
27 203 137.637204
27 204 136.235091
27 205 135.764502
27 206 144.277510
27 207 138.852440
27 208 144.941367
27 209 150.146595
27 210 155.589203
27 211 149.933319
27 212 155.794737
27 213 161.245155
27 214 167.092789
27 215 161.839427
27 216 168.047612
27 217 173.112680
27 218 179.287479
27 219 174.401835
27 220 180.886705
27 221 185.601724
27 222 195.673197
27 223 195.181966
27 224 189.525724
27 225 184.043473
27 226 178.751224
27 227 173.666347
27 228 168.807583
27 229 164.195006
27 230 177.673859
27 231 181.945047
27 232 186.461792
27 233 191.206694
27 234 197.625909
27 235 193.038856
27 236 188.679623
27 237 184.564352
27 238 180.709712
27 239 177.132719
27 240 173.850510
27 241 174.631040
27 242 167.140659
27 243 166.517266
27 244 169.941166
27 245 173.666347
27 246 160.996894
27 247 148.647233
27 248 144.941367
27 249 155.794737
27 250 159.849930
27 251 140.000000
27 252 133.686200
27 253 128.809938
27 254 135.351395
27 255 131.026715
27 256 124.257797
27 257 120.066648
27 258 116.275535
27 259 112.924754
27 260 105.603030
27 261 102.215459
27 262 100.000000
27 263 99.035347
27 264 99.357939
27 265 94.403390
27 266 88.090862
27 267 82.073138
27 268 76.419893
27 269 71.217975
27 270 75.894664
27 271 83.522452
27 272 91.214034
27 273 98.954535
27 274 106.733313
27 275 114.542569
27 276 125.171882
27 277 135.351395
27 278 141.760361
27 279 160.099969
28 0 172.418096
28 1 174.951422
28 2 156.524758
28 3 141.421356
28 4 140.057131
28 5 130.061524
28 6 120.266371
28 7 112.285351
28 8 112.000000
28 9 104.307238
28 10 96.332757
28 11 88.362888
28 12 80.399005
28 13 72.443081
28 14 80.000000
28 15 73.756356
28 16 58.240879
28 17 50.596443
28 18 43.081318
28 19 35.777088
28 20 28.844410
28 21 32.984845
28 22 48.662100
28 23 56.568542
28 24 40.792156
28 25 25.298221
28 26 17.888544
28 27 11.313708
28 29 14.422205
28 30 12.000000
28 31 14.422205
28 32 26.305893
28 33 36.221541
28 34 52.153619
28 35 52.153619
28 36 60.530984
28 37 60.000000
28 38 60.530984
28 39 62.096699
28 40 64.621978
28 41 68.000000
28 42 72.111026
28 43 85.883642
28 44 82.462113
28 45 79.699435
28 46 77.665951
28 47 76.419893
28 48 76.000000
28 49 76.419893
28 50 84.380092
28 51 84.000000
28 52 84.380092
28 53 85.510233
28 54 87.361319
28 55 89.888820
28 56 93.037627
28 57 96.747093
28 58 89.888820
28 59 76.837491
28 60 82.073138
28 61 92.021737
28 62 98.081599
28 63 105.603030
28 64 110.634533
28 65 116.824655
28 66 118.726577
28 67 112.712022
28 68 119.866593
28 69 125.538839
28 70 129.799846
28 71 134.402381
28 72 139.312598
28 73 144.499135
28 74 149.933319
28 75 144.277510
28 76 155.589203
28 77 161.443489
28 78 148.054044
28 79 146.478667
28 80 140.000000
28 81 133.686200
28 82 127.561750
28 83 121.655251
28 84 116.000000
28 85 108.903627
28 86 116.275535
28 87 124.016128
28 88 133.701159
28 89 138.231690
28 90 145.120639
28 91 152.118375
28 92 159.849930
28 93 164.195006
28 94 168.807583
28 95 175.316856
28 96 170.880075
28 97 166.709328
28 98 166.385095
28 99 163.413586
28 100 156.000000
28 101 148.647233
28 102 141.364776
28 103 134.164079
28 104 130.782262
28 105 127.812362
28 106 120.332872
28 107 127.059041
28 108 129.321305
28 109 120.066648
28 110 113.207774
28 111 119.281180
28 112 111.211510
28 113 106.508216
28 114 100.000000
28 115 103.479467
28 116 93.722996
28 117 87.726849
28 118 65.115282
28 119 57.271284
28 120 49.477268
28 121 41.761226
28 122 34.176015
28 123 26.832816
28 124 20.000000
28 125 16.000000
28 126 17.888544
28 127 22.627417
28 128 28.844410
28 129 33.941125
28 130 40.000000
28 131 46.647615
28 132 53.665631
28 133 66.573268
28 134 71.217975
28 135 76.419893
28 136 82.073138
28 137 88.090862
28 138 94.403390
28 139 99.357939
28 140 105.603030
28 141 112.071406
28 142 118.726577
28 143 125.538839
28 144 121.655251
28 145 114.612390
28 146 107.703296
28 147 100.955436
28 148 93.295230
28 149 82.462113
28 150 76.419893
28 151 68.468971
28 152 52.611786
28 153 36.878178
28 154 44.721360
28 155 60.530984
28 156 72.993150
28 157 80.894994
28 158 88.814413
28 159 96.747093
28 160 112.641023
28 161 120.598507
28 162 128.561269
28 163 136.528385
28 164 144.499135
28 165 153.883072
28 166 156.204994
28 167 158.240324
28 168 149.345238
28 169 142.940547
28 170 140.684043
28 171 140.684043
28 172 125.283678
28 173 115.446958
28 174 104.690019
28 175 92.347171
28 176 84.380092
28 177 81.584312
28 178 98.954535
28 179 101.271911
28 180 100.319490
28 181 108.295891
28 182 116.275535
28 183 124.257797
28 184 132.242202
28 185 140.911320
28 186 140.228385
28 187 152.052622
28 188 152.472948
28 189 153.310143
28 190 155.331903
28 191 158.808060
28 192 141.760361
28 193 150.784615
28 194 153.935051
28 195 146.696967
28 196 143.387587
28 197 136.058811
28 198 128.809938
28 199 132.483961
28 200 139.542108
28 201 139.942845
28 202 137.637204
28 203 136.235091
28 204 135.764502
28 205 136.235091
28 206 144.941367
28 207 140.000000
28 208 146.478667
28 209 151.208465
28 210 156.204994
28 211 150.146595
28 212 155.589203
28 213 161.443489
28 214 166.901168
28 215 161.245155
28 216 167.092789
28 217 172.557237
28 218 178.392825
28 219 173.112680
28 220 179.287479
28 221 184.390889
28 222 195.181966
28 223 195.345847
28 224 190.031576
28 225 184.910789
28 226 180.000000
28 227 175.316856
28 228 170.880075
28 229 166.709328
28 230 180.709712
28 231 184.564352
28 232 188.679623
28 233 193.038856
28 234 199.719804
28 235 195.509591
28 236 191.541118
28 237 187.829710
28 238 184.390889
28 239 181.240172
28 240 178.392825
28 241 179.688620
28 242 172.046505
28 243 170.880075
28 244 173.850510
28 245 177.132719
28 246 164.924225
28 247 153.101274
28 248 148.647233
28 249 159.248234
28 250 162.825059
28 251 142.042247
28 252 135.351395
28 253 131.026715
28 254 137.927517
28 255 134.164079
28 256 127.059041
28 257 123.482792
28 258 120.332872
28 259 117.643529
28 260 110.054532
28 261 105.603030
28 262 102.215459
28 263 100.000000
28 264 99.035347
28 265 93.380940
28 266 87.726849
28 267 82.462113
28 268 77.665951
28 269 73.430239
28 270 81.584312
28 271 89.442719
28 272 97.324200
28 273 105.223572
28 274 113.137085
28 275 121.061968
28 276 131.529464
28 277 140.684043
28 278 147.512711
28 279 166.373075
29 0 184.043473
29 1 185.558616
29 2 167.200478
29 3 152.472948
29 4 152.052622
29 5 142.056327
29 6 132.966161
29 7 125.027997
29 8 124.257797
29 9 117.098249
29 10 109.178753
29 11 101.271911
29 12 93.380940
29 13 85.510233
29 14 92.347171
29 15 84.380092
29 16 68.468971
29 17 60.530984
29 18 52.611786
29 19 44.721360
29 20 36.878178
29 21 46.818800
29 22 62.096699
29 23 69.856997
29 24 54.405882
29 25 39.395431
29 26 32.249031
29 27 25.612497
29 28 14.422205
29 30 8.000000
29 31 16.000000
29 32 18.439089
29 33 24.331050
29 34 40.199502
29 35 41.761226
29 36 50.596443
29 37 48.662100
29 38 48.000000
29 39 48.662100
29 40 50.596443
29 41 53.665631
29 42 57.688820
29 43 71.554175
29 44 68.352030
29 45 65.969690
29 46 64.498062
29 47 64.000000
29 48 64.498062
29 49 65.969690
29 50 73.756356
29 51 72.443081
29 52 72.000000
29 53 72.443081
29 54 73.756356
29 55 75.894664
29 56 78.790862
29 57 82.365041
29 58 75.471849
29 59 62.481997
29 60 67.882251
29 61 77.794601
29 62 83.737686
29 63 91.214034
29 64 96.332757
29 65 102.449988
29 66 104.307238
29 67 98.386991
29 68 105.603030
29 69 111.139552
29 70 115.377641
29 71 120.000000
29 72 124.963995
29 73 130.230565
29 74 135.764502
29 75 130.230565
29 76 141.534448
29 77 147.512711
29 78 134.402381
29 79 133.146536
29 80 126.491106
29 81 120.000000
29 82 113.701363
29 83 107.628992
29 84 101.823376
29 85 94.847246
29 86 102.449988
29 87 110.435502
29 88 120.415946
29 89 125.299641
29 90 132.378246
29 91 139.556440
29 92 146.860478
29 93 150.943698
29 94 155.331903
29 95 161.987654
29 96 157.784663
29 97 153.883072
29 98 154.155765
29 99 151.789328
29 100 144.222051
29 101 136.704060
29 102 129.243955
29 103 121.852370
29 104 118.928550
29 105 116.481758
29 106 108.811764
29 107 114.542569
29 108 116.361506
29 109 107.331263
29 110 100.239713
29 111 106.000000
29 112 97.652445
29 113 93.295230
29 114 86.533231
29 115 89.643739
29 116 80.000000
29 117 73.756356
29 118 56.000000
29 119 48.000000
29 120 40.000000
29 121 32.000000
29 122 24.000000
29 123 16.000000
29 124 8.000000
29 125 14.422205
29 126 21.540659
29 127 29.120440
29 128 32.249031
29 129 39.395431
29 130 46.818800
29 131 54.405882
29 132 62.096699
29 133 73.539105
29 134 76.941536
29 135 80.993827
29 136 85.603738
29 137 90.686272
29 138 96.166522
29 139 101.980390
29 140 107.480231
29 141 113.278418
29 142 119.331471
29 143 125.602548
29 144 120.929732
29 145 114.402797
29 146 108.074049
29 147 101.980390
29 148 93.722996
29 149 80.993827
29 150 70.880181
29 151 63.245553
29 152 48.332184
29 153 34.409301
29 154 41.182521
29 155 55.713553
29 156 64.000000
29 157 72.000000
29 158 80.000000
29 159 88.000000
29 160 104.000000
29 161 112.000000
29 162 120.000000
29 163 128.000000
29 164 136.000000
29 165 144.499135
29 166 145.986301
29 167 147.512711
29 168 137.927517
29 169 131.939380
29 170 130.230565
29 171 130.230565
29 172 114.542569
29 173 105.223572
29 174 96.000000
29 175 86.348133
29 176 78.587531
29 177 77.252832
29 178 95.078915
29 179 96.166522
29 180 94.148818
29 181 101.980390
29 182 109.836242
29 183 117.711512
29 184 125.602548
29 185 134.937022
29 186 133.506554
29 187 144.886162
29 188 145.986301
29 189 147.512711
29 190 150.572242
29 191 155.241747
29 192 138.159328
29 193 148.485690
29 194 152.315462
29 195 145.437272
29 196 141.421356
29 197 134.461891
29 198 127.624449
29 199 132.060592
29 200 138.679487
29 201 140.000000
29 202 138.852440
29 203 138.621788
29 204 139.312598
29 205 140.911320
29 206 149.773162
29 207 145.437272
29 208 152.315462
29 209 156.460858
29 210 160.897483
29 211 154.402073
29 212 159.298462
29 213 165.601932
29 214 170.552045
29 215 164.438438
29 216 169.799882
29 217 175.727061
29 218 181.107703
29 219 175.362482
29 220 181.107703
29 221 186.676190
29 222 198.312884
29 223 199.278699
29 224 194.401646
29 225 189.736660
29 226 185.299757
29 227 181.107703
29 228 177.177877
29 229 173.528096
29 230 188.042548
29 231 191.415778
29 232 195.058965
29 233 198.957282
29 234 205.912603
29 235 202.148460
29 236 198.635344
29 237 195.386796
29 238 192.416216
29 239 189.736660
29 240 187.360615
29 241 189.187737
29 242 181.416648
29 243 179.688620
29 244 182.164761
29 245 184.954048
29 246 173.297432
29 247 162.086397
29 248 156.869372
29 249 167.140659
29 250 170.176379
29 251 148.485690
29 252 141.421356
29 253 137.753403
29 254 144.996552
29 255 141.873183
29 256 134.461891
29 257 131.575074
29 258 129.120099
29 259 127.121989
29 260 119.331471
29 261 113.841996
29 262 109.252002
29 263 105.678759
29 264 103.227903
29 265 96.829747
29 266 92.086915
29 267 87.817994
29 268 84.095184
29 269 80.993827
29 270 92.347171
29 271 100.319490
29 272 108.295891
29 273 116.275535
29 274 124.257797
29 275 132.242202
29 276 142.506140
29 277 150.625363
29 278 157.835357
29 279 177.132719
30 0 184.390889
30 1 186.761880
30 2 168.344884
30 3 153.310143
30 4 152.052622
30 5 142.056327
30 6 132.242202
30 7 124.257797
30 8 124.000000
30 9 116.275535
30 10 108.295891
30 11 100.319490
30 12 92.347171
30 13 84.380092
30 14 92.000000
30 15 85.510233
30 16 69.856997
30 17 62.096699
30 18 54.405882
30 19 46.818800
30 20 39.395431
30 21 44.721360
30 22 60.530984
30 23 68.468971
30 24 52.611786
30 25 36.878178
30 26 29.120440
30 27 21.540659
30 28 12.000000
30 29 8.000000
30 31 8.000000
30 32 14.560220
30 33 24.331050
30 34 40.199502
30 35 40.199502
30 36 48.662100
30 37 48.000000
30 38 48.662100
30 39 50.596443
30 40 53.665631
30 41 57.688820
30 42 62.481997
30 43 75.471849
30 44 71.554175
30 45 68.352030
30 46 65.969690
30 47 64.498062
30 48 64.000000
30 49 64.498062
30 50 72.443081
30 51 72.000000
30 52 72.443081
30 53 73.756356
30 54 75.894664
30 55 78.790862
30 56 82.365041
30 57 86.533231
30 58 80.000000
30 59 67.882251
30 60 73.756356
30 61 83.546394
30 62 89.106678
30 63 96.332757
30 64 101.823376
30 65 107.628992
30 66 108.811764
30 67 102.215459
30 68 109.178753
30 69 115.377641
30 70 120.000000
30 71 124.963995
30 72 130.230565
30 73 135.764502
30 74 141.534448
30 75 136.235091
30 76 147.512711
30 77 153.674982
30 78 140.911320
30 79 139.942845
30 80 133.146536
30 81 126.491106
30 82 120.000000
30 83 113.701363
30 84 107.628992
30 85 100.895986
30 86 108.811764
30 87 117.046999
30 88 127.263506
30 89 132.378246
30 90 139.556440
30 91 146.819617
30 92 153.883072
30 93 157.784663
30 94 161.987654
30 95 168.760185
30 96 164.730082
30 97 160.996894
30 98 161.554944
30 99 159.398871
30 100 151.789328
30 101 144.222051
30 102 136.704060
30 103 129.243955
30 104 126.491106
30 105 124.193398
30 106 116.481758
30 107 121.852370
30 108 123.434193
30 109 114.542569
30 110 107.331263
30 111 112.871608
30 112 104.307238
30 113 100.239713
30 114 93.295230
30 115 96.020831
30 116 86.533231
30 117 80.000000
30 118 64.000000
30 119 56.000000
30 120 48.000000
30 121 40.000000
30 122 32.000000
30 123 24.000000
30 124 16.000000
30 125 20.000000
30 126 25.612497
30 127 32.249031
30 128 36.878178
30 129 43.266615
30 130 50.119856
30 131 57.271284
30 132 64.621978
30 133 76.941536
30 134 80.993827
30 135 85.603738
30 136 90.686272
30 137 96.166522
30 138 101.980390
30 139 107.480231
30 140 113.278418
30 141 119.331471
30 142 125.602548
30 143 132.060592
30 144 127.624449
30 145 120.929732
30 146 114.402797
30 147 108.074049
30 148 100.000000
30 149 87.817994
30 150 78.587531
30 151 70.880181
30 152 55.713553
30 153 41.182521
30 154 48.332184
30 155 63.245553
30 156 72.000000
30 157 80.000000
30 158 88.000000
30 159 96.000000
30 160 112.000000
30 161 120.000000
30 162 128.000000
30 163 136.000000
30 164 144.000000
30 165 152.472948
30 166 153.883072
30 167 155.331903
30 168 145.602198
30 169 139.713994
30 170 138.101412
30 171 138.101412
30 172 122.376468
30 173 113.137085
30 174 104.000000
30 175 94.148818
30 176 86.348133
30 177 84.758480
30 178 102.528045
30 179 103.846040
30 180 101.980390
30 181 109.836242
30 182 117.711512
30 183 125.602548
30 184 133.506554
30 185 142.772546
30 186 141.421356
30 187 152.839785
30 188 153.883072
30 189 155.331903
30 190 158.240324
30 191 162.689889
30 192 145.602198
30 193 155.640612
30 194 159.298462
30 195 152.315462
30 196 148.485690
30 197 141.421356
30 198 134.461891
30 199 138.679487
30 200 145.437272
30 201 146.478667
30 202 144.941367
30 203 144.277510
30 204 144.499135
30 205 145.602198
30 206 154.402073
30 207 149.773162
30 208 156.460858
30 209 160.897483
30 210 165.601932
30 211 159.298462
30 212 164.438438
30 213 170.552045
30 214 175.727061
30 215 169.799882
30 216 175.362482
30 217 181.107703
30 218 186.676190
30 219 181.107703
30 220 187.018716
30 221 192.416216
30 222 203.725305
30 223 204.352636
30 224 199.278699
30 225 194.401646
30 226 189.736660
30 227 185.299757
30 228 181.107703
30 229 177.177877
30 230 191.415778
30 231 195.058965
30 232 198.957282
30 233 203.096036
30 234 209.914268
30 235 205.912603
30 236 202.148460
30 237 198.635344
30 238 195.386796
30 239 192.416216
30 240 189.736660
30 241 191.206694
30 242 183.521116
30 243 182.164761
30 244 184.954048
30 245 188.042548
30 246 176.045449
30 247 164.438438
30 248 159.699718
30 249 170.176379
30 250 173.528096
30 251 152.315462
30 252 145.437272
30 253 141.421356
30 254 148.485690
30 255 144.996552
30 256 137.753403
30 257 134.461891
30 258 131.575074
30 259 129.120099
30 260 121.457812
30 261 116.619038
30 262 112.712022
30 263 109.836242
30 264 108.074049
30 265 101.980390
30 266 96.829747
30 267 92.086915
30 268 87.817994
30 269 84.095184
30 270 93.380940
30 271 101.271911
30 272 109.178753
30 273 117.098249
30 274 125.027997
30 275 132.966161
30 276 143.401534
30 277 152.315462
30 278 159.248234
30 279 178.213355
31 0 185.083765
31 1 188.297637
31 2 169.858765
31 3 154.557433
31 4 152.472948
31 5 142.506140
31 6 132.000000
31 7 124.000000
31 8 124.257797
31 9 116.000000
31 10 108.000000
31 11 100.000000
31 12 92.000000
31 13 84.000000
31 14 92.347171
31 15 87.361319
31 16 72.111026
31 17 64.621978
31 18 57.271284
31 19 50.119856
31 20 43.266615
31 21 44.000000
31 22 60.000000
31 23 68.000000
31 24 52.000000
31 25 36.000000
31 26 28.000000
31 27 20.000000
31 28 14.422205
31 29 16.000000
31 30 8.000000
31 32 14.560220
31 33 26.832816
31 34 41.761226
31 35 40.199502
31 36 48.000000
31 37 48.662100
31 38 50.596443
31 39 53.665631
31 40 57.688820
31 41 62.481997
31 42 67.882251
31 43 80.000000
31 44 75.471849
31 45 71.554175
31 46 68.352030
31 47 65.969690
31 48 64.498062
31 49 64.000000
31 50 72.000000
31 51 72.443081
31 52 73.756356
31 53 75.894664
31 54 78.790862
31 55 82.365041
31 56 86.533231
31 57 91.214034
31 58 85.041167
31 59 73.756356
31 60 80.000000
31 61 89.643739
31 62 94.847246
31 63 101.823376
31 64 107.628992
31 65 113.137085
31 66 113.701363
31 67 106.508216
31 68 113.207774
31 69 120.000000
31 70 124.963995
31 71 130.230565
31 72 135.764502
31 73 141.534448
31 74 147.512711
31 75 142.435951
31 76 153.674982
31 77 160.000000
31 78 147.566934
31 79 146.860478
31 80 139.942845
31 81 133.146536
31 82 126.491106
31 83 120.000000
31 84 113.701363
31 85 107.200746
31 86 115.377641
31 87 123.822454
31 88 134.238594
31 89 139.556440
31 90 146.819617
31 91 154.155765
31 92 160.996894
31 93 164.730082
31 94 168.760185
31 95 175.635987
31 96 171.767284
31 97 168.190368
31 98 169.008876
31 99 167.044904
31 100 159.398871
31 101 151.789328
31 102 144.222051
31 103 136.704060
31 104 134.104437
31 105 131.939380
31 106 124.193398
31 107 129.243955
31 108 130.613935
31 109 121.852370
31 110 114.542569
31 111 119.883277
31 112 111.139552
31 113 107.331263
31 114 100.239713
31 115 102.625533
31 116 93.295230
31 117 86.533231
31 118 72.000000
31 119 64.000000
31 120 56.000000
31 121 48.000000
31 122 40.000000
31 123 32.000000
31 124 24.000000
31 125 26.832816
31 126 31.240999
31 127 36.878178
31 128 42.520583
31 129 48.166378
31 130 54.405882
31 131 61.057350
31 132 68.000000
31 133 80.993827
31 134 85.603738
31 135 90.686272
31 136 96.166522
31 137 101.980390
31 138 108.074049
31 139 113.278418
31 140 119.331471
31 141 125.602548
31 142 132.060592
31 143 138.679487
31 144 134.461891
31 145 127.624449
31 146 120.929732
31 147 114.402797
31 148 106.508216
31 149 94.826157
31 150 86.348133
31 151 78.587531
31 152 63.245553
31 153 48.332184
31 154 55.713553
31 155 70.880181
31 156 80.000000
31 157 88.000000
31 158 96.000000
31 159 104.000000
31 160 120.000000
31 161 128.000000
31 162 136.000000
31 163 144.000000
31 164 152.000000
31 165 160.449369
31 166 161.789987
31 167 163.168624
31 168 153.310143
31 169 147.512711
31 170 145.986301
31 171 145.986301
31 172 130.230565
31 173 121.061968
31 174 112.000000
31 175 101.980390
31 176 94.148818
31 177 92.347171
31 178 110.054532
31 179 111.570605
31 180 109.836242
31 181 117.711512
31 182 125.602548
31 183 133.506554
31 184 141.421356
31 185 150.625363
31 186 149.345238
31 187 160.798010
31 188 161.789987
31 189 163.168624
31 190 165.939748
31 191 170.188131
31 192 153.101274
31 193 162.874185
31 194 166.373075
31 195 159.298462
31 196 155.640612
31 197 148.485690
31 198 141.421356
31 199 145.437272
31 200 152.315462
31 201 153.101274
31 202 151.208465
31 203 150.146595
31 204 149.933319
31 205 150.572242
31 206 159.298462
31 207 154.402073
31 208 160.897483
31 209 165.601932
31 210 170.552045
31 211 164.438438
31 212 169.799882
31 213 175.727061
31 214 181.107703
31 215 175.362482
31 216 181.107703
31 217 186.676190
31 218 192.416216
31 219 187.018716
31 220 193.080294
31 221 198.312884
31 222 209.303607
31 223 209.609160
31 224 204.352636
31 225 199.278699
31 226 194.401646
31 227 189.736660
31 228 185.299757
31 229 181.107703
31 230 195.058965
31 231 198.957282
31 232 203.096036
31 233 207.460840
31 234 214.140141
31 235 209.914268
31 236 205.912603
31 237 202.148460
31 238 198.635344
31 239 195.386796
31 240 192.416216
31 241 193.535526
31 242 185.946229
31 243 184.954048
31 244 188.042548
31 245 191.415778
31 246 179.108905
31 247 167.140659
31 248 162.874185
31 249 173.528096
31 250 177.177877
31 251 156.460858
31 252 149.773162
31 253 145.437272
31 254 152.315462
31 255 148.485690
31 256 141.421356
31 257 137.753403
31 258 134.461891
31 259 131.575074
31 260 124.064499
31 261 119.866593
31 262 116.619038
31 263 114.402797
31 264 113.278418
31 265 107.480231
31 266 101.980390
31 267 96.829747
31 268 92.086915
31 269 87.817994
31 270 95.078915
31 271 102.839681
31 272 110.634533
31 273 118.456743
31 274 126.301227
31 275 134.164079
31 276 144.734239
31 277 154.402073
31 278 161.046577
31 279 179.644093
32 0 198.645413
32 1 201.246118
32 2 182.822318
32 3 167.725967
32 4 166.192659
32 5 156.204994
32 6 146.054784
32 7 138.057959
32 8 138.057959
32 9 130.061524
32 10 122.065556
32 11 114.070154
32 12 106.075445
32 13 98.081599
32 14 106.075445
32 15 100.019998
32 16 84.403791
32 17 76.655072
32 18 68.963759
32 19 61.351447
32 20 53.851648
32 21 58.137767
32 22 74.108029
32 23 82.097503
32 24 66.121101
32 25 50.159745
32 26 42.190046
32 27 34.234486
32 28 26.305893
32 29 18.439089
32 30 14.560220
32 31 14.560220
32 33 12.806248
32 34 27.202941
32 35 26.000000
32 36 34.234486
32 37 34.234486
32 38 36.055513
32 39 39.446166
32 40 44.045431
32 41 49.517674
32 42 55.605755
32 43 66.603303
32 44 61.611687
32 45 57.306195
32 46 53.851648
32 47 51.419841
32 48 50.159745
32 49 50.159745
32 50 58.137767
32 51 58.137767
32 52 59.228372
32 53 61.351447
32 54 64.404969
32 55 68.264193
32 56 72.801099
32 57 77.897368
32 58 72.138755
32 59 62.128898
32 60 68.963759
32 61 78.230429
32 62 82.800966
32 63 89.375612
32 64 95.603347
32 65 100.657836
32 66 100.498756
32 67 92.800862
32 68 99.297533
32 69 106.526992
32 70 111.803399
32 71 117.388245
32 72 123.239604
32 73 129.321305
32 74 135.602360
32 75 130.919823
32 76 142.056327
32 77 148.660687
32 78 136.952547
32 79 136.894120
